@Version:0.9.1
@SampleID:gsa

@@SEQUENCEID	BINID	TAXID
RM2|P|C11872	1030776	1123232
RM2|P|C38336	1030776	1123232
RM2|P|C1941	1030776	1123232
RM2|P|C57677	1030776	1123232
RM2|P|C34082	1030776	1123232
RM2|P|C23686	1030776	1123232
RM2|P|C63038	1030776	1123232
RM2|P|C39160	1030776	1123232
RM2|P|C17666	1030776	1123232
RM2|P|C8954	1030776	1123232
RM2|P|C58865	1030776	1123232
RM2|P|C38146	1030776	1123232
RM2|P|C27064	1030776	1123232
RM2|P|C27147	1030776	1123232
RM2|P|C4125	1030776	1123232
RM2|P|C19312	1030776	1123232
RM2|P|C58796	1030776	1123232
RM2|P|C19044	1030776	1123232
RM2|P|C41578	1030776	1123232
RM2|P|C44574	1030776	1123232
RM2|P|C56254	1030776	1123232
RM2|P|C17273	1030776	1123232
RM2|P|C19662	1030776	1123232
RM2|P|C22267	1030776	1123232
RM2|P|C16728	1030776	1123232
RM2|P|C10281	1030776	1123232
RM2|P|C15591	1030776	1123232
RM2|P|C1089	1030776	1123232
RM2|P|C50306	1030776	1123232
RM2|P|C49249	1030776	1123232
RM2|P|C35439	1030776	1123232
RM2|P|C52977	1030776	1123232
RM2|P|C8592	1030776	1123232
RM2|P|C61107	1030776	1123232
RM2|P|C16081	1030776	1123232
RM2|P|C32137	1030776	1123232
RM2|P|C20028	1030776	1123232
RM2|P|C21538	1030776	1123232
RM2|P|C1221	1030776	1123232
RM2|P|C11092	1030776	1123232
RM2|P|C24650	1030776	1123232
RM2|P|C40479	1030776	1123232
RM2|P|C28929	1030776	1123232
RM2|P|C20935	1030776	1123232
RM2|P|C61585	1030776	1123232
RM2|P|C9732	1030776	1123232
RM2|P|C53273	1030776	1123232
RM2|P|C55433	1030776	1123232
RM2|P|C1654	1030776	1123232
RM2|P|C11536	1030776	1123232
RM2|P|C36019	1030776	1123232
RM2|P|C2797	1030776	1123232
RM2|P|C37056	1030776	1123232
RM2|P|C50576	1030776	1123232
RM2|P|C8364	1030776	1123232
RM2|P|C96	1030776	1123232
RM2|P|C18907	1030776	1123232
RM2|P|C61192	1030776	1123232
RM2|P|C19709	1030776	1123232
RM2|P|C38713	1030776	1123232
RM2|P|C708	1030776	1123232
RM2|P|C35297	1030776	1123232
RM2|P|C7686	1030776	1123232
RM2|P|C55162	1030776	1123232
RM2|P|C40889	1030776	1123232
RM2|P|C48784	1030776	1123232
RM2|P|C59294	1030776	1123232
RM2|P|C24267	1030776	1123232
RM2|P|C15397	1030776	1123232
RM2|P|C37163	1030776	1123232
RM2|P|C61538	1030776	1123232
RM2|P|C39801	1030776	1123232
RM2|P|C11465	1030776	1123232
RM2|P|C58755	1030776	1123232
RM2|P|C34449	1030776	1123232
RM2|P|C41539	1030776	1123232
RM2|P|C33185	1030776	1123232
RM2|P|C48048	1030776	1123232
RM2|P|C27578	1030776	1123232
RM2|P|C38080	1030776	1123232
RM2|P|C30827	1030776	1123232
RM2|P|C59734	1030776	1123232
RM2|P|C4275	1030776	1123232
RM2|P|C1318	1030776	1123232
RM2|P|C60767	1030776	1123232
RM2|P|C17054	1030776	1123232
RM2|P|C37015	1030776	1123232
RM2|P|C43877	1030776	1123232
RM2|P|C23692	1030776	1123232
RM2|P|C8226	1030776	1123232
RM2|P|C59835	1030776	1123232
RM2|P|C39540	1030776	1123232
RM2|P|C4763	1030776	1123232
RM2|P|C14951	1030776	1123232
RM2|P|C52037	1030776	1123232
RM2|P|C58512	1030776	1123232
RM2|P|C40366	1030776	1123232
RM2|P|C54724	1030776	1123232
RM2|P|C41164	1030776	1123232
RM2|P|C33440	1030776	1123232
RM2|P|C11138	1030776	1123232
RM2|P|C26199	1030776	1123232
RM2|P|C51491	1030776	1123232
RM2|P|C2562	1030776	1123232
RM2|P|C18345	1030776	1123232
RM2|P|C11495	1030776	1123232
RM2|P|C6832	1030776	1123232
RM2|P|C2112	1030776	1123232
RM2|P|C41029	1030776	1123232
RM2|P|C10545	1030776	1123232
RM2|P|C48381	1030776	1123232
RM2|P|C35982	1030776	1123232
RM2|P|C45635	1030776	1123232
RM2|P|C14110	1030776	1123232
RM2|P|C10657	1030776	1123232
RM2|P|C35649	1030776	1123232
RM2|P|C50107	1030776	1123232
RM2|P|C21214	1030776	1123232
RM2|P|C17680	1030776	1123232
RM2|P|C26801	1030776	1123232
RM2|P|C24567	1030776	1123232
RM2|P|C4994	1030776	1123232
RM2|P|C62118	1030776	1123232
RM2|P|C34647	1030776	1123232
RM2|P|C20341	1030776	1123232
RM2|P|C62094	1030776	1123232
RM2|P|C45909	1030776	1123232
RM2|P|C55633	1030776	1123232
RM2|P|C28325	1030776	1123232
RM2|P|C37066	1030776	1123232
RM2|P|C20924	1030776	1123232
RM2|P|C61521	1030776	1123232
RM2|P|C20521	1030776	1123232
RM2|P|C48836	1030776	1123232
RM2|P|C40429	1030776	1123232
RM2|P|C22275	1030776	1123232
RM2|P|C36957	1030776	1123232
RM2|P|C30416	1030776	1123232
RM2|P|C1479	1030776	1123232
RM2|P|C6192	1030776	1123232
RM2|P|C39771	1030776	1123232
RM2|P|C60986	1030776	1123232
RM2|P|C5696	1030776	1123232
RM2|P|C8982	1030776	1123232
RM2|P|C19603	1030776	1123232
RM2|P|C15842	1030776	1123232
RM2|P|C31576	1030776	1123232
RM2|P|C59825	1030776	1123232
RM2|P|C3491	1030776	1123232
RM2|P|C18773	1030776	1123232
RM2|P|C59218	1030776	1123232
RM2|P|C45356	1030776	1123232
RM2|P|C24556	1030776	1123232
RM2|P|C4522	1030776	1123232
RM2|P|C33775	1030776	1123232
RM2|P|C37996	1030776	1123232
RM2|P|C57276	1030776	1123232
RM2|P|C19923	1030776	1123232
RM2|P|C30999	1030776	1123232
RM2|P|C50057	1030776	1123232
RM2|P|C40236	1030776	1123232
RM2|P|C23598	1030776	1123232
RM2|P|C60911	1030776	1123232
RM2|P|C15290	1030776	1123232
RM2|P|C56453	1030776	1123232
RM2|P|C47615	1030776	1123232
RM2|P|C31185	1030776	1123232
RM2|P|C4746	1030776	1123232
RM2|P|C52943	1030776	1123232
RM2|P|C54978	1030776	1123232
RM2|P|C21114	1030776	1123232
RM2|P|C54586	1030776	1123232
RM2|P|C50201	1030776	1123232
RM2|P|C43545	1030776	1123232
RM2|P|C31755	1030776	1123232
RM2|P|C28647	1030776	1123232
RM2|P|C34590	1030776	1123232
RM2|P|C54808	1030776	1123232
RM2|P|C60970	1030776	1123232
RM2|P|C29032	1030776	1123232
RM2|P|C50577	1030776	1123232
RM2|P|C6023	1030776	1123232
RM2|P|C8659	1030776	1123232
RM2|P|C25096	1030776	1123232
RM2|P|C30882	1030776	1123232
RM2|P|C57621	1030776	1123232
RM2|P|C14533	1030776	1123232
RM2|P|C8842	1030776	1123232
RM2|P|C16931	1030776	1123232
RM2|P|C41131	1030776	1123232
RM2|P|C26061	1030776	1123232
RM2|P|C49374	1030776	1123232
RM2|P|C50006	1030776	1123232
RM2|P|C22533	1030776	1123232
RM2|P|C33187	1030776	1123232
RM2|P|C20799	1030776	1123232
RM2|P|C29051	1030776	1123232
RM2|P|C28528	1030776	1123232
RM2|P|C45950	1030776	1123232
RM2|P|C28608	1030776	1123232
RM2|P|C18030	1030776	1123232
RM2|P|C19749	1030776	1123232
RM2|P|C40030	1030776	1123232
RM2|P|C27588	1030776	1123232
RM2|P|C54576	1030776	1123232
RM2|P|C13273	1030776	1123232
RM2|P|C22429	1030776	1123232
RM2|P|C43827	1030776	1123232
RM2|P|C9286	1030776	1123232
RM2|P|C44910	1030776	1123232
RM2|P|C40216	1030776	1123232
RM2|P|C9183	1030776	1123232
RM2|P|C43265	1030776	1123232
RM2|P|C53770	1030776	1123232
RM2|P|C33731	1030776	1123232
RM2|P|C38151	1030776	1123232
RM2|P|C63262	1030776	1123232
RM2|P|C33080	1030776	1123232
RM2|P|C57128	1030776	1123232
RM2|P|C19359	1030776	1123232
RM2|P|C54316	1030776	1123232
RM2|P|C46682	1030776	1123232
RM2|P|C4521	1030776	1123232
RM2|P|C24824	1030776	1123232
RM2|P|C33719	1030776	1123232
RM2|P|C55938	1030776	1123232
RM2|P|C4199	1030776	1123232
RM2|P|C48358	1030776	1123232
RM2|P|C45091	1030776	1123232
RM2|P|C11795	1030776	1123232
RM2|P|C37395	1030776	1123232
RM2|P|C58361	1030776	1123232
RM2|P|C39256	1030776	1123232
RM2|P|C21973	1030776	1123232
RM2|P|C2494	1030776	1123232
RM2|P|C47393	1030776	1123232
RM2|P|C11979	1030776	1123232
RM2|P|C35189	1030776	1123232
RM2|P|C884	1030776	1123232
RM2|P|C15017	1030776	1123232
RM2|P|C22193	1030776	1123232
RM2|P|C39389	1030776	1123232
RM2|P|C44034	1030776	1123232
RM2|P|C55519	1030776	1123232
RM2|P|C21015	1030776	1123232
RM2|P|C13901	1030776	1123232
RM2|P|C36772	1030776	1123232
RM2|P|C55739	1030776	1123232
RM2|P|C30037	1030776	1123232
RM2|P|C4433	1030776	1123232
RM2|P|C26176	1030776	1123232
RM2|P|C30162	1030776	1123232
RM2|P|C45065	1030776	1123232
RM2|P|C44876	1030776	1123232
RM2|P|C26656	1030776	1123232
RM2|P|C62962	1030776	1123232
RM2|P|C38909	1030776	1123232
RM2|P|C39168	1030776	1123232
RM2|P|C50772	1030776	1123232
RM2|P|C33137	1030776	1123232
RM2|P|C11789	1030776	1123232
RM2|P|C8774	1030776	1123232
RM2|P|C14628	1030776	1123232
RM2|P|C34724	1030776	1123232
RM2|P|C29796	1030776	1123232
RM2|P|C39509	1030776	1123232
RM2|P|C53303	1030776	1123232
RM2|P|C6898	1030776	1123232
RM2|P|C20686	1030776	1123232
RM2|P|C35930	1030776	1123232
RM2|P|C17672	1030776	1123232
RM2|P|C21507	1030776	1123232
RM2|P|C31961	1030776	1123232
RM2|P|C3963	1030776	1123232
RM2|P|C1620	1030776	1123232
RM2|P|C9340	1030776	1123232
RM2|P|C23836	1030776	1123232
RM2|P|C51586	1030776	1123232
RM2|P|C31677	1030776	1123232
RM2|P|C38997	1030776	1123232
RM2|P|C54990	1030776	1123232
RM2|P|C46345	1030776	1123232
RM2|P|C36067	1030776	1123232
RM2|P|C28415	1030776	1123232
RM2|P|C9169	1030776	1123232
RM2|P|C36047	1030776	1123232
RM2|P|C51081	1030776	1123232
RM2|P|C22208	1030776	1123232
RM2|P|C37467	1030776	1123232
RM2|P|C60994	1030776	1123232
RM2|P|C44147	1030776	1123232
RM2|P|C20151	1030776	1123232
RM2|P|C9071	1030776	1123232
RM2|P|C24579	1030776	1123232
RM2|P|C28318	1030776	1123232
RM2|P|C10439	1030776	1123232
RM2|P|C7423	1030776	1123232
RM2|P|C22760	1030776	1123232
RM2|P|C34721	1030776	1123232
RM2|P|C37968	1030776	1123232
RM2|P|C6454	1030776	1123232
RM2|P|C11471	1030776	1123232
RM2|P|C20728	1030776	1123232
RM2|P|C31129	1030776	1123232
RM2|P|C36112	1030776	1123232
RM2|P|C38313	1030776	1123232
RM2|P|C20807	1030776	1123232
RM2|P|C38786	1030776	1123232
RM2|P|C19051	1030776	1123232
RM2|P|C23503	1030776	1123232
RM2|P|C40807	1030776	1123232
RM2|P|C36347	1030776	1123232
RM2|P|C62123	1030776	1123232
RM2|P|C23856	1030776	1123232
RM2|P|C15299	1030776	1123232
RM2|P|C608	1030776	1123232
RM2|P|C5046	1030776	1123232
RM2|P|C37928	1030776	1123232
RM2|P|C15663	1030776	1123232
RM2|P|C50200	1030776	1123232
RM2|P|C44743	1030776	1123232
RM2|P|C8964	1030776	1123232
RM2|P|C49987	1030776	1123232
RM2|P|C27278	1030776	1123232
RM2|P|C39950	1030776	1123232
RM2|P|C38437	1030776	1123232
RM2|P|C55986	1030776	1123232
RM2|P|C36127	1030776	1123232
RM2|P|C7924	1030776	1123232
RM2|P|C21531	1030776	1123232
RM2|P|C23332	1030776	1123232
RM2|P|C58799	1030776	1123232
RM2|P|C30035	1030776	1123232
RM2|P|C4570	1030776	1123232
RM2|P|C35169	1030776	1123232
RM2|P|C45319	1030776	1123232
RM2|P|C53777	1030776	1123232
RM2|P|C52974	1030776	1123232
RM2|P|C27293	1030776	1123232
RM2|P|C34511	1030776	1123232
RM2|P|C15230	1030776	1123232
RM2|P|C32174	1030776	1123232
RM2|P|C53199	1030776	1123232
RM2|P|C42079	1030776	1123232
RM2|P|C22215	1030776	1123232
RM2|P|C21820	1030776	1123232
RM2|P|C21741	1030776	1123232
RM2|P|C45913	1030776	1123232
RM2|P|C23077	1030776	1123232
RM2|P|C48806	1030776	1123232
RM2|P|C41343	1030776	1123232
RM2|P|C52846	1030776	1123232
RM2|P|C21945	1030776	1123232
RM2|P|C49839	1030776	1123232
RM2|P|C28644	1030776	1123232
RM2|P|C3760	1030776	1123232
RM2|P|C826	1030776	1123232
RM2|P|C5574	1030776	1123232
RM2|P|C28987	1030776	1123232
RM2|P|C61483	1030776	1123232
RM2|P|C34888	1030776	1123232
RM2|P|C23506	1030776	1123232
RM2|P|C37248	1030776	1123232
RM2|P|C56174	1030776	1123232
RM2|P|C9471	1030776	1123232
RM2|P|C39782	1030776	1123232
RM2|P|C8508	1030776	1123232
RM2|P|C36559	1030776	1123232
RM2|P|C4032	1030776	1123232
RM2|P|C52930	1030776	1123232
RM2|P|C49465	1030776	1123232
RM2|P|C19215	1030776	1123232
RM2|P|C30208	1030776	1123232
RM2|P|C38878	1030776	1123232
RM2|P|C37692	1030776	1123232
RM2|P|C11505	1030776	1123232
RM2|P|C35201	1030776	1123232
RM2|P|C28563	1030776	1123232
RM2|P|C22096	1030776	1123232
RM2|P|C58278	1030776	1123232
RM2|P|C3057	1030776	1123232
RM2|P|C16389	1030776	1123232
RM2|P|C45256	1030776	1123232
RM2|P|C15214	1030776	1123232
RM2|P|C22808	1030776	1123232
RM2|P|C16545	1030776	1123232
RM2|P|C53219	1030776	1123232
RM2|P|C8127	1030776	1123232
RM2|P|C21635	1030776	1123232
RM2|P|C38641	1030776	1123232
RM2|P|C40969	1030776	1123232
RM2|P|C43283	1030776	1123232
RM2|P|C1723	1030776	1123232
RM2|P|C62941	1030776	1123232
RM2|P|C32249	1030776	1123232
RM2|P|C3715	1030776	1123232
RM2|P|C33012	1030776	1123232
RM2|P|C32942	1030776	1123232
RM2|P|C46665	1030776	1123232
RM2|P|C45630	1030776	1123232
RM2|P|C28391	1030776	1123232
RM2|P|C16812	1030776	1123232
RM2|P|C38317	1030776	1123232
RM2|P|C32769	1030776	1123232
RM2|P|C39582	1030776	1123232
RM2|P|C1045	1030776	1123232
RM2|P|C3695	1030776	1123232
RM2|P|C16825	1030776	1123232
RM2|P|C55212	1030776	1123232
RM2|P|C42853	1030776	1123232
RM2|P|C36287	1030776	1123232
RM2|P|C526	1030776	1123232
RM2|P|C51654	1030776	1123232
RM2|P|C12848	1030776	1123232
RM2|P|C34786	1030776	1123232
RM2|P|C26114	1030776	1123232
RM2|P|C48231	1030776	1123232
RM2|P|C39710	1030776	1123232
RM2|P|C60774	1030776	1123232
RM2|P|C10504	1030776	1123232
RM2|P|C16755	1030776	1123232
RM2|P|C2997	1030776	1123232
RM2|P|C59476	1030776	1123232
RM2|P|C36874	1030776	1123232
RM2|P|C40083	1030776	1123232
RM2|P|C58726	1030776	1123232
RM2|P|C45331	1030776	1123232
RM2|P|C35171	1030776	1123232
RM2|P|C32022	1030776	1123232
RM2|P|C46223	1030776	1123232
RM2|P|C53519	1030776	1123232
RM2|P|C50873	1030776	1123232
RM2|P|C31481	1030776	1123232
RM2|P|C56540	1030776	1123232
RM2|P|C43137	1030776	1123232
RM2|P|C14953	1030776	1123232
RM2|P|C60269	1030776	1123232
RM2|P|C34709	1030776	1123232
RM2|P|C7292	1030776	1123232
RM2|P|C42672	1030776	1123232
RM2|P|C61779	1030776	1123232
RM2|P|C19516	1030776	1123232
RM2|P|C10813	1030776	1123232
RM2|P|C23805	1030776	1123232
RM2|P|C4074	1030776	1123232
RM2|P|C60574	1030776	1123232
RM2|P|C20656	1030776	1123232
RM2|P|C2977	1030776	1123232
RM2|P|C12227	1030776	1123232
RM2|P|C61279	1030776	1123232
RM2|P|C35313	1030776	1123232
RM2|P|C7051	1030776	1123232
RM2|P|C25322	1030776	1123232
RM2|P|C62579	1030776	1123232
RM2|P|C33614	1030776	1123232
RM2|P|C36537	1030776	1123232
RM2|P|C54109	1030776	1123232
RM2|P|C61730	1030776	1123232
RM2|P|C51904	1030776	1123232
RM2|P|C18063	1030776	1123232
RM2|P|C27758	1030776	1123232
RM2|P|C55653	1030776	1123232
RM2|P|C52182	1030776	1123232
RM2|P|C34253	1030776	1123232
RM2|P|C37482	1030776	1123232
RM2|P|C28384	1030776	1123232
RM2|P|C21228	1030776	1123232
RM2|P|C9747	1030776	1123232
RM2|P|C46775	1030776	1123232
RM2|P|C45619	1030776	1123232
RM2|P|C47403	1030776	1123232
RM2|P|C17449	1030776	1123232
RM2|P|C56654	1030776	1123232
RM2|P|C3235	1030776	1123232
RM2|P|C50459	1030776	1123232
RM2|P|C29742	1030776	1123232
RM2|P|C47332	1030776	1123232
RM2|P|C48221	1030776	1123232
RM2|P|C50967	1030776	1123232
RM2|P|C48975	1030776	1123232
RM2|P|C21115	1030776	1123232
RM2|P|C50239	1030776	1123232
RM2|P|C2586	1030776	1123232
RM2|P|C49805	1030776	1123232
RM2|P|C51638	1030776	1123232
RM2|P|C41284	1030776	1123232
RM2|P|C46244	1030776	1123232
RM2|P|C40387	1030776	1123232
RM2|P|C50441	1030776	1123232
RM2|P|C57297	1030776	1123232
RM2|P|C14248	1030776	1123232
RM2|P|C13295	1030776	1123232
RM2|P|C28733	1030776	1123232
RM2|P|C49522	1030776	1123232
RM2|P|C58546	1030776	1123232
RM2|P|C49396	1030776	1123232
RM2|P|C49577	1030776	1123232
RM2|P|C24770	1030776	1123232
RM2|P|C23531	1030776	1123232
RM2|P|C25549	1030776	1123232
RM2|P|C33782	1030776	1123232
RM2|P|C40633	1030776	1123232
RM2|P|C6397	1030776	1123232
RM2|P|C14105	1030776	1123232
RM2|P|C24540	1030776	1123232
RM2|P|C16561	1030776	1123232
RM2|P|C2035	1030776	1123232
RM2|P|C48728	1030776	1123232
RM2|P|C2733	1030776	1123232
RM2|P|C34982	1030776	1123232
RM2|P|C29637	1030776	1123232
RM2|P|C17921	1030776	1123232
RM2|P|C34455	1030776	1123232
RM2|P|C16854	1030776	1123232
RM2|P|C7838	1030776	1123232
RM2|P|C35397	1030776	1123232
RM2|P|C42109	1030776	1123232
RM2|P|C24255	1030776	1123232
RM2|P|C32523	1030776	1123232
RM2|P|C62619	1030776	1123232
RM2|P|C17567	1030776	1123232
RM2|P|C16493	1030776	1123232
RM2|P|C16951	1030776	1123232
RM2|P|C53044	1030776	1123232
RM2|P|C15116	1030776	1123232
RM2|P|C24505	1030776	1123232
RM2|P|C46198	1030776	1123232
RM2|P|C53101	1030776	1123232
RM2|P|C44593	1030776	1123232
RM2|P|C41638	1030776	1123232
RM2|P|C31669	1030776	1123232
RM2|P|C10909	1030776	1123232
RM2|P|C62565	1030776	1123232
RM2|P|C8708	1030776	1123232
RM2|P|C22648	1030776	1123232
RM2|P|C42723	1030776	1123232
RM2|P|C7336	1030776	1123232
RM2|P|C51930	1030776	1123232
RM2|P|C57770	1030776	1123232
RM2|P|C46264	1030776	1123232
RM2|P|C49796	1030776	1123232
RM2|P|C36851	1030776	1123232
RM2|P|C27911	1030776	1123232
RM2|P|C26269	1030776	1123232
RM2|P|C57947	1030776	1123232
RM2|P|C36404	1030776	1123232
RM2|P|C58683	1030776	1123232
RM2|P|C58564	1030776	1123232
RM2|P|C34456	1030776	1123232
RM2|P|C703	1030776	1123232
RM2|P|C25470	1030776	1123232
RM2|P|C55675	1030776	1123232
RM2|P|C61591	1030776	1123232
RM2|P|C10717	1030776	1123232
RM2|P|C16897	1030776	1123232
RM2|P|C51544	1030776	1123232
RM2|P|C27046	1030776	1123232
RM2|P|C60859	1030776	1123232
RM2|P|C14662	1030776	1123232
RM2|P|C30963	1030776	1123232
RM2|P|C41647	1030776	1123232
RM2|P|C45981	1030776	1123232
RM2|P|C35977	1030776	1123232
RM2|P|C44744	1030776	1123232
RM2|P|C1510	1030776	1123232
RM2|P|C28206	1030776	1123232
RM2|P|C17468	1030776	1123232
RM2|P|C62321	1030776	1123232
RM2|P|C31335	1030776	1123232
RM2|P|C52868	1030776	1123232
RM2|P|C61335	1030776	1123232
RM2|P|C20099	1030776	1123232
RM2|P|C13904	1030776	1123232
RM2|P|C56670	1030776	1123232
RM2|P|C30463	1030776	1123232
RM2|P|C22150	1030776	1123232
RM2|P|C9282	1030776	1123232
RM2|P|C48610	1030776	1123232
RM2|P|C28766	1030776	1123232
RM2|P|C57613	1030776	1123232
RM2|P|C14760	1030776	1123232
RM2|P|C23192	1030776	1123232
RM2|P|C17164	1030776	1123232
RM2|P|C23888	1030776	1123232
RM2|P|C48563	1030776	1123232
RM2|P|C23177	1030776	1123232
RM2|P|C43759	1030776	1123232
RM2|P|C31001	1030776	1123232
RM2|P|C31892	1030776	1123232
RM2|P|C39625	1030776	1123232
RM2|P|C7403	1030776	1123232
RM2|P|C23943	1030776	1123232
RM2|P|C11438	1030776	1123232
RM2|P|C43712	1030776	1123232
RM2|P|C53910	1030776	1123232
RM2|P|C6812	1030776	1123232
RM2|P|C47202	1030776	1123232
RM2|P|C219	1030776	1123232
RM2|P|C1592	1030776	1123232
RM2|P|C44250	1030776	1123232
RM2|P|C18912	1030776	1123232
RM2|P|C38205	1030776	1123232
RM2|P|C6091	1030776	1123232
RM2|P|C12132	1030776	1123232
RM2|P|C2218	1030776	1123232
RM2|P|C39512	1030776	1123232
RM2|P|C20075	1030776	1123232
RM2|P|C16469	1030776	1123232
RM2|P|C10697	1030776	1123232
RM2|P|C30534	1030776	1123232
RM2|P|C25451	1030776	1123232
RM2|P|C15428	1030776	1123232
RM2|P|C20184	1030776	1123232
RM2|P|C23026	1030776	1123232
RM2|P|C47375	1030776	1123232
RM2|P|C51789	1030776	1123232
RM2|P|C58738	1030776	1123232
RM2|P|C6234	1030776	1123232
RM2|P|C33403	1030776	1123232
RM2|P|C29762	1030776	1123232
RM2|P|C40403	1030776	1123232
RM2|P|C4938	1030776	1123232
RM2|P|C2388	1030776	1123232
RM2|P|C56360	1030776	1123232
RM2|P|C43630	1030776	1123232
RM2|P|C31199	1030776	1123232
RM2|P|C59005	1030776	1123232
RM2|P|C39286	1030776	1123232
RM2|P|C49251	1030776	1123232
RM2|P|C1488	1030776	1123232
RM2|P|C8310	1030776	1123232
RM2|P|C20043	1030776	1123232
RM2|P|C13704	1030776	1123232
RM2|P|C15369	1030776	1123232
RM2|P|C62405	1030776	1123232
RM2|P|C27535	1030776	1123232
RM2|P|C4678	1030776	1123232
RM2|P|C19815	1030776	1123232
RM2|P|C14457	1030776	1123232
RM2|P|C41305	1030776	1123232
RM2|P|C56667	1030776	1123232
RM2|P|C38198	1030776	1123232
RM2|P|C23460	1030776	1123232
RM2|P|C30997	1030776	1123232
RM2|P|C41435	1030776	1123232
RM2|P|C38584	1030776	1123232
RM2|P|C55969	1030776	1123232
RM2|P|C10664	1030776	1123232
RM2|P|C30064	1030776	1123232
RM2|P|C178	1030776	1123232
RM2|P|C3022	1030776	1123232
RM2|P|C21239	1030776	1123232
RM2|P|C18533	1030776	1123232
RM2|P|C44930	1030776	1123232
RM2|P|C15507	1030776	1123232
RM2|P|C34909	1030776	1123232
RM2|P|C62993	1030776	1123232
RM2|P|C25992	1030776	1123232
RM2|P|C52545	1030776	1123232
RM2|P|C29338	1030776	1123232
RM2|P|C5209	1030776	1123232
RM2|P|C51055	1030776	1123232
RM2|P|C8507	1030776	1123232
RM2|P|C20209	1030776	1123232
RM2|P|C53826	1030776	1123232
RM2|P|C62478	1030776	1123232
RM2|P|C44320	1030776	1123232
RM2|P|C34781	1030776	1123232
RM2|P|C21876	1030776	1123232
RM2|P|C29620	1030776	1123232
RM2|P|C8074	1030776	1123232
RM2|P|C51852	1030776	1123232
RM2|P|C45848	1030776	1123232
RM2|P|C9211	1030776	1123232
RM2|P|C17747	1030776	1123232
RM2|P|C23721	1030776	1123232
RM2|P|C37137	1030776	1123232
RM2|P|C18529	1030776	1123232
RM2|P|C31840	1030776	1123232
RM2|P|C52128	1030776	1123232
RM2|P|C29309	1030776	1123232
RM2|P|C47644	1030776	1123232
RM2|P|C56218	1030776	1123232
RM2|P|C39875	1030776	1123232
RM2|P|C41992	1030776	1123232
RM2|P|C22805	1030776	1123232
RM2|P|C29418	1030776	1123232
RM2|P|C50594	1030776	1123232
RM2|P|C13254	1030776	1123232
RM2|P|C11229	1030776	1123232
RM2|P|C9325	1030776	1123232
RM2|P|C5734	1030776	1123232
RM2|P|C18032	1030776	1123232
RM2|P|C35994	1030776	1123232
RM2|P|C37711	1030776	1123232
RM2|P|C79	1030776	1123232
RM2|P|C52798	1030776	1123232
RM2|P|C1728	1030776	1123232
RM2|P|C24975	1030776	1123232
RM2|P|C56175	1030776	1123232
RM2|P|C44824	1030776	1123232
RM2|P|C55244	1030776	1123232
RM2|P|C49330	1030776	1123232
RM2|P|C49648	1030776	1123232
RM2|P|C56248	1030776	1123232
RM2|P|C52466	1030776	1123232
RM2|P|C23552	1030776	1123232
RM2|P|C29705	1030776	1123232
RM2|P|C62107	1030776	1123232
RM2|P|C32087	1030776	1123232
RM2|P|C42349	1030776	1123232
RM2|P|C56911	1030776	1123232
RM2|P|C4665	1030776	1123232
RM2|P|C15866	1030776	1123232
RM2|P|C15679	1030776	1123232
RM2|P|C41257	1030776	1123232
RM2|P|C11302	1030776	1123232
RM2|P|C7492	1030776	1123232
RM2|P|C49223	1030776	1123232
RM2|P|C8867	1030776	1123232
RM2|P|C23438	1030776	1123232
RM2|P|C24613	1030776	1123232
RM2|P|C30039	1030776	1123232
RM2|P|C2217	1030776	1123232
RM2|P|C60594	1030776	1123232
RM2|P|C20765	1030776	1123232
RM2|P|C53424	1030776	1123232
RM2|P|C32093	1030776	1123232
RM2|P|C16637	1030776	1123232
RM2|P|C29760	1030776	1123232
RM2|P|C3927	1030776	1123232
RM2|P|C54295	1030776	1123232
RM2|P|C36595	1030776	1123232
RM2|P|C42029	1030776	1123232
RM2|P|C9424	1030776	1123232
RM2|P|C5797	1030776	1123232
RM2|P|C17450	1030776	1123232
RM2|P|C14519	1030776	1123232
RM2|P|C61909	1030776	1123232
RM2|P|C62860	1030776	1123232
RM2|P|C48644	1030776	1123232
RM2|P|C45193	1030776	1123232
RM2|P|C13217	1030776	1123232
RM2|P|C43646	1030776	1123232
RM2|P|C22319	1030776	1123232
RM2|P|C46361	1030776	1123232
RM2|P|C43831	1030776	1123232
RM2|P|C56593	1030776	1123232
RM2|P|C23106	1030776	1123232
RM2|P|C57741	1030776	1123232
RM2|P|C5525	1030776	1123232
RM2|P|C4236	1030776	1123232
RM2|P|C35626	1030776	1123232
RM2|P|C43367	1030776	1123232
RM2|P|C9457	1030776	1123232
RM2|P|C21511	1030776	1123232
RM2|P|C34826	1030776	1123232
RM2|P|C44547	1030776	1123232
RM2|P|C9408	1030776	1123232
RM2|P|C62626	1030776	1123232
RM2|P|C34773	1030776	1123232
RM2|P|C1496	1030776	1123232
RM2|P|C53995	1030776	1123232
RM2|P|C26155	1030776	1123232
RM2|P|C51701	1030776	1123232
RM2|P|C22512	1030776	1123232
RM2|P|C30046	1030776	1123232
RM2|P|C23476	1030776	1123232
RM2|P|C4789	1030776	1123232
RM2|P|C17627	1030776	1123232
RM2|P|C31887	1030776	1123232
RM2|P|C4615	1030776	1123232
RM2|P|C57200	1030776	1123232
RM2|P|C28569	1030776	1123232
RM2|P|C1901	1030776	1123232
RM2|P|C34393	1030776	1123232
